"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez_id","entrez","go","path"
"ENSG00000096968",313.107143951485,1.14221110684423,0.185234190731557,6.16630818712909,6.99027827915865e-10,2.68266683302421e-09,"JAK2","3717","Janus kinase 2","GO:0000166","04062"
"ENSG00000063127",187.853234444603,1.28354652466828,0.208180378341062,6.16554996631548,7.02385856451876e-10,2.69504833872128e-09,"SLC6A16","28968","solute carrier family 6 member 16","GO:0005326",NA
"ENSG00000106113",83.6760493431298,-2.11230229579874,0.342600994255054,-6.16548793266552,7.02661288103972e-10,2.69559952141162e-09,"CRHR2","1395","corticotropin releasing hormone receptor 2","GO:0004888","04080"
"ENSG00000276293",2961.24649306435,0.58468748790509,0.0948450307911983,6.1646612693108,7.06341776226259e-10,2.70921076930586e-09,"PIP4K2B","8396","phosphatidylinositol-5-phosphate 4-kinase type 2 beta","GO:0000166","00562"
"ENSG00000088881",311.070568130693,1.46697933618965,0.237989646846444,6.16404686350146,7.09089423191412e-10,2.71923962343088e-09,"EBF4","57593","EBF family member 4","GO:0000785",NA
"ENSG00000261437",29.8273497047653,-3.79341680782017,0.615459668245456,-6.16355060053633,7.11316340237381e-10,2.72726817986047e-09,NA,NA,NA,NA,NA
"ENSG00000124641",280.814035989808,-0.922279897820833,0.149646401049273,-6.16306099815365,7.13520053941187e-10,2.73520477949156e-09,"MED20","9477","mediator complex subunit 20","GO:0003712",NA
"ENSG00000114446",749.399698964681,0.888384487929976,0.144188352982642,6.16127772842321,7.21603048024099e-10,2.76567179076877e-09,"IFT57","55081","intraflagellar transport 57","GO:0001843","05016"
"ENSG00000004487",5110.62561155213,-0.477615112448905,0.0775263927515387,-6.16067761568109,7.24343202681844e-10,2.77565384242359e-09,"KDM1A","23028","lysine demethylase 1A","GO:0000122",NA
"ENSG00000160888",354.773246710779,-0.882612141936334,0.143267492230092,-6.16058903661711,7.24748519301317e-10,2.77668682568055e-09,"IER2","9592","immediate early response 2","GO:0003677",NA
"ENSG00000128000",874.773355916513,0.615896517788583,0.0999935635998191,6.15936161904822,7.30387713645334e-10,2.79776791809276e-09,"ZNF780B","163131","zinc finger protein 780B","GO:0000978",NA
"ENSG00000182070",18.6222817338362,-7.84916903862489,1.27438853587117,-6.15916482115812,7.31295845970153e-10,2.80072206128431e-09,"OR52A1","23538","olfactory receptor family 52 subfamily A member 1","GO:0004888","04740"
"ENSG00000113430",43.8995444212897,-3.49360126006542,0.567298161271298,-6.15831585323028,7.35226085814365e-10,2.81524702084104e-09,"IRX4","50805","iroquois homeobox 4","GO:0000122",NA
"ENSG00000115128",875.365411549148,-0.715403299940973,0.116182527881761,-6.15758077384097,7.38645724255454e-10,2.82781177047451e-09,"SF3B6","51639","splicing factor 3b subunit 6","GO:0000398","03040"
"ENSG00000143256",458.064517633886,-0.857955509704673,0.139337321986459,-6.15739916250186,7.39492979571763e-10,2.83052561697987e-09,"PFDN2","5202","prefoldin subunit 2","GO:0001540",NA
"ENSG00000155744",425.587911286937,0.782166597476392,0.127030616747972,6.15730772234385,7.39919925996825e-10,2.83162995065764e-09,"HYCC2","285172","hyccin PI4KA lipid kinase complex subunit 2","GO:0005515",NA
"ENSG00000108641",429.368437481522,0.984507582548399,0.159907126645172,6.15674612634987,7.42547371640913e-10,2.84115347678916e-09,"B9D1","27077","B9 domain containing 1","GO:0001701",NA
"ENSG00000116771",44.9720685291629,-2.65597872506692,0.431522487135023,-6.15490224553666,7.51238184676576e-10,2.87386891108273e-09,"AGMAT","79814","agmatinase (putative)","GO:0000050","00330"
"ENSG00000119185",757.803035438011,0.638739857622094,0.103786846919093,6.15434302691578,7.53893518227935e-10,2.88348764311003e-09,"ITGB1BP1","9270","integrin subunit beta 1 binding protein 1","GO:0001525",NA
"ENSG00000133026",8346.01770199278,-0.468126602295803,0.0760800119233954,-6.15308266206842,7.5991171261577e-10,2.9059626250805e-09,"MYH10","4628","myosin heavy chain 10","GO:0000146","04530"
"ENSG00000103018",1502.42206318104,-0.637035129839938,0.103539999386818,-6.15255102967519,7.6246426636999e-10,2.91517879786881e-09,"CYB5B","80777","cytochrome b5 type B","GO:0005515",NA
"ENSG00000197223",304.563566472307,-0.918317021255813,0.149272024342553,-6.15197003792513,7.65263376183627e-10,2.92533402351637e-09,"C1D","10438","C1D nuclear receptor corepressor","GO:0000176","03018"
"ENSG00000204248",389.660253168966,-1.31467166277358,0.213713546280153,-6.1515598129199,7.67245798357567e-10,2.93236412657026e-09,"COL11A2","1302","collagen type XI alpha 2 chain","GO:0001501","04510"
"ENSG00000143028",43.696588393996,-2.78414869677948,0.452665962657439,-6.15055896943244,7.72103441337639e-10,2.95037845928664e-09,"SYPL2","284612","synaptophysin like 2","GO:0005515",NA
"ENSG00000258986",144.746652067149,1.30849406085287,0.212765718854891,6.14992898242819,7.75176485098711e-10,2.96156798705531e-09,"TMEM179","388021","transmembrane protein 179","GO:0016020",NA
"ENSG00000105325",1267.53212397173,0.551569863247452,0.0897095636662525,6.14839534053987,7.8270746882308e-10,2.98978175065847e-09,"FZR1","51343","fizzy and cell division cycle 20 related 1","GO:0005515","04110"
"ENSG00000297689",31.517779782237,-6.74923689313782,1.09786359993114,-6.14760967898121,7.86593074350081e-10,3.00406298279143e-09,NA,NA,NA,NA,NA
"ENSG00000164466",1854.55162961094,-0.532666058355428,0.0866572728865133,-6.14681307884001,7.90551986023381e-10,3.01861879300136e-09,"SFXN1","94081","sideroflexin 1","GO:0005515",NA
"ENSG00000260734",20.0014335157216,-7.95325504216876,1.29394427784681,-6.14652050968022,7.92010858818099e-10,3.02362488188209e-09,"TLE7","102723796","TLE family member 7","GO:0003714",NA
"ENSG00000134202",378.234689389202,1.02221720167267,0.166340288864035,6.14533742037819,7.97937065212858e-10,3.04511243823303e-09,"GSTM3","2947","glutathione S-transferase mu 3","GO:0004364","00480"
"ENSG00000299734",30.978531474897,-7.61626162978184,1.23935363485616,-6.14534981427298,7.97874759420718e-10,3.04511243823303e-09,NA,NA,NA,NA,NA
"ENSG00000297572",43.223410493766,2.35171060295228,0.382708506168202,6.1449133349513,8.00071861957653e-10,3.05268978480578e-09,"LOC124904054","124904054","uncharacterized LOC124904054",NA,NA
"ENSG00000150401",840.68929703838,0.698069810531905,0.113602632711016,6.14483831820751,8.00450066955137e-10,3.05356324497712e-09,"DCUN1D2","55208","defective in cullin neddylation 1 domain containing 2","GO:0000151",NA
"ENSG00000196581",309.089107294742,0.928827347252624,0.151157244308817,6.14477560437007,8.00766379348126e-10,3.05420031504119e-09,"AJAP1","55966","adherens junctions associated protein 1","GO:0001953",NA
"ENSG00000105607",475.38898572175,-0.9775596131581,0.159095383765716,-6.14448760246657,8.02220552779769e-10,3.0591762503934e-09,"GCDH","2639","glutaryl-CoA dehydrogenase","GO:0000062","00071"
"ENSG00000294474",20.5530004983281,-7.99245824544652,1.30080197015036,-6.14425441293166,8.03399855473045e-10,3.06310233806172e-09,NA,NA,NA,NA,NA
"ENSG00000144306",617.799362128355,0.756615226519426,0.123143172225666,6.14419145490983,8.03718541043336e-10,3.06374632073079e-09,"SCRN3","79634","secernin 3","GO:0006508",NA
"ENSG00000250295",32.9361616759317,3.23063224094743,0.525832674970769,6.14384079712623,8.05495783688683e-10,3.06994899484852e-09,"RDH10-AS1","101926926","RDH10 antisense RNA 1",NA,NA
"ENSG00000249082",18.5991800562444,-7.84766553731577,1.27734865932593,-6.14371454498342,8.06136606833517e-10,3.07181898151632e-09,"EPIST","101927953","esophagus epithelial intergenic associated transcript",NA,NA
"ENSG00000271913",87.7385122791217,1.59961479492342,0.260409721876849,6.14268462557591,8.11382817770893e-10,3.0912340356684e-09,"TAGAP-AS1","105378083","TAGAP antisense RNA 1",NA,NA
"ENSG00000277954",79.2215549986147,2.8475925083282,0.46361856870942,6.14210193576818,8.14365661449988e-10,3.10202041060698e-09,NA,NA,NA,NA,NA
"ENSG00000153922",1410.92486252521,0.572797407898014,0.0932797661269619,6.14063940853354,8.21899666745735e-10,3.13013548376168e-09,"CHD1","1105","chromodomain helicase DNA binding protein 1","GO:0000166",NA
"ENSG00000154642",528.84476770575,0.785083011454809,0.12786627389444,6.13987557112154,8.25861449172923e-10,3.14463811296205e-09,"C21orf91","54149","chromosome 21 open reading frame 91","GO:0005515",NA
"ENSG00000141446",763.022862890964,-0.751782089910528,0.122447935471111,-6.13960608660399,8.27263619869601e-10,3.14939090720877e-09,"ESCO1","114799","establishment of sister chromatid cohesion N-acetyltransferase 1","GO:0000785",NA
"ENSG00000176102",825.416428937423,-0.616828072951668,0.100472822313395,-6.13925297159123,8.2910444837257e-10,3.15522446352761e-09,"CSTF3","1479","cleavage stimulation factor subunit 3","GO:0003723","03015"
"ENSG00000103494",484.089943578481,0.795312132590938,0.1295448935662,6.13927813514718,8.28973135807616e-10,3.15522446352761e-09,"RPGRIP1L","23322","RPGRIP1 like","GO:0001701",NA
"ENSG00000183137",502.426580293145,0.820225523763238,0.133612090620612,6.13885704469849,8.31173211339966e-10,3.16250893563226e-09,"CEP57L1","285753","centrosomal protein 57 like 1","GO:0005515",NA
"ENSG00000157538",818.517059957896,-0.623207249117934,0.101535868965874,-6.13780386640897,8.36700726206371e-10,3.18294836424611e-09,"VPS26C","10311","VPS26 endosomal protein sorting factor C","GO:0005515",NA
"ENSG00000166272",972.602419691241,-0.677668042992359,0.110416614265566,-6.1373738680529,8.38967828111012e-10,3.19097934622736e-09,"WBP1L","54838","WW domain binding protein 1 like","GO:0005515",NA
"ENSG00000155903",710.897762835568,0.72197521779163,0.117649841048861,6.13664422624922,8.42828471034189e-10,3.20506718256262e-09,"RASA2","5922","RAS p21 protein activator 2","GO:0005096","04010"
"ENSG00000188219",40.1372996762151,2.73505762901625,0.445734313069785,6.13607153144623,8.45870816164191e-10,3.21603857707036e-09,"POTEE","445582","POTE ankyrin domain family member E","GO:0005515",NA
"ENSG00000285804",125.804252644029,1.50607028211715,0.24545165833514,6.13591406280399,8.46709217628835e-10,3.21862795885483e-09,NA,NA,NA,NA,NA
"ENSG00000041802",1084.79442259252,-0.677077897268268,0.110386246587152,-6.13371609418479,8.58496691297751e-10,3.26282976969444e-09,"LSG1","55341","large 60S subunit nuclear export GTPase 1","GO:0000054","03008"
"ENSG00000101193",1760.89540397063,-0.563342176361286,0.0918706607054705,-6.13190513745529,8.68328783479353e-10,3.29958485344049e-09,"GID8","54994","GID complex subunit 8 homolog","GO:0000151",NA
"ENSG00000237515",180.330599995554,-1.43077856366269,0.233336607802454,-6.1318220794313,8.68782348342093e-10,3.30069519601365e-09,"SHISA9","729993","shisa family member 9","GO:0005886",NA
"ENSG00000167863",395.511781266253,-1.025715908934,0.16732374571784,-6.1301275831087,8.78086290634559e-10,3.33542341224325e-09,"ATP5PD","10476","ATP synthase peripheral stalk subunit d","GO:0005515","00190"
"ENSG00000091009",562.536517226868,-0.786353521378308,0.128320166018314,-6.12805879058851,8.89577179766764e-10,3.37844433942242e-09,"RBM27","54439","RNA binding motif protein 27","GO:0003676",NA
"ENSG00000145349",1177.30750384088,-0.648871335735263,0.105925554503112,-6.12572989378309,9.02688293969469e-10,3.42760145779571e-09,"CAMK2D","817","calcium/calmodulin dependent protein kinase II delta","GO:0000166","04012"
"ENSG00000143776",1144.33143213897,0.629203828852535,0.102717128131843,6.12559794355739,9.03436755690793e-10,3.42980676274224e-09,"CDC42BPA","8476","CDC42 binding protein kinase alpha","GO:0000166",NA
"ENSG00000166123",1406.74904641786,-0.563471595258447,0.0920133655269192,-6.12380160242699,9.13686549913661e-10,3.46807540888549e-09,"GPT2","84706","glutamic--pyruvic transaminase 2","GO:0004021","00250"
"ENSG00000186854",33.1116902634626,-3.12913910488562,0.511018363063126,-6.12333984659387,9.16339564497225e-10,3.47750014689995e-09,"TRABD2A","129293","TraB domain containing 2A","GO:0004175",NA
"ENSG00000142089",330.726641175378,-0.968014473101115,0.158120944630666,-6.12198766812436,9.24151779182619e-10,3.50649687315535e-09,"IFITM3","10410","interferon induced transmembrane protein 3","GO:0002376",NA
"ENSG00000132938",280.66199689166,-3.0809245167215,0.503490657282658,-6.11912946577652,9.40879398204945e-10,3.56930417104639e-09,"MTUS2","23281","microtubule associated scaffold protein 2","GO:0005515",NA
"ENSG00000221818",58.6786494984079,2.05273288661779,0.33547072010929,6.11896288877028,9.41863342386172e-10,3.57237431272189e-09,"EBF2","64641","EBF transcription factor 2","GO:0000785",NA
"ENSG00000231698",36.1730992995196,-7.84030867298978,1.28163264373979,-6.11743834029682,9.50915353141583e-10,3.60603884844477e-09,NA,NA,NA,NA,NA
"ENSG00000164488",227.334371846381,1.45476792326892,0.237810925054222,6.1173300719352,9.51561413358401e-10,3.60781996482782e-09,"DACT2","168002","dishevelled binding antagonist of beta catenin 2","GO:0002244",NA
"ENSG00000103042",605.965471347186,-0.685983611966333,0.112143610661924,-6.11701021500323,9.53472568578881e-10,3.61439610642717e-09,"SLC38A7","55238","solute carrier family 38 member 7","GO:0003333",NA
"ENSG00000105398",34.1643567444093,-6.26808600863257,1.02473134607139,-6.11680908626746,9.54676235432828e-10,3.61828838165249e-09,"SULT2A1","6822","sulfotransferase family 2A member 1","GO:0004027","04976"
"ENSG00000140153",621.946549625168,-0.703293643362979,0.114978441841083,-6.1167435573273,9.5506871720073e-10,3.61910533722507e-09,"WDR20","91833","WD repeat domain 20","GO:0005515",NA
"ENSG00000108651",1206.22509140216,-0.58916128817531,0.0963247599325287,-6.11640546613344,9.57096196229094e-10,3.62611644635416e-09,"UTP6","55813","UTP6 small subunit processome component","GO:0000462","03008"
"ENSG00000205129",109.708145611506,1.76228455438793,0.288293465189819,6.1128147779125,9.78889645869034e-10,3.70799772337983e-09,"CFAP96","441054","cilia and flagella associated protein 96","GO:0005737",NA
"ENSG00000249931",36.4197292917032,3.4854998850851,0.570217806824766,6.11257635831115,9.8035372708511e-10,3.71285604286723e-09,"GOLGA8K","653125","golgin A8 family member K","GO:0000137",NA
"ENSG00000143751",635.210106683171,-0.712436035584281,0.116574906237463,-6.11140131764766,9.87600639847657e-10,3.73960960534688e-09,"SDE2","163859","spliceosome associated SDE2","GO:0000479",NA
"ENSG00000076716",1782.14004000784,-1.0788036970217,0.176555675981369,-6.11027479589806,9.94597351787801e-10,3.76540603938913e-09,"GPC4","2239","glypican 4","GO:0005515",NA
"ENSG00000126456",643.143663564049,-0.785692210619157,0.128592212626905,-6.10995171922852,9.96612851206695e-10,3.77233824415858e-09,"IRF3","3661","interferon regulatory factor 3","GO:0000122","04620"
"ENSG00000197386",2914.86188674534,-0.511031858171227,0.0836399405724428,-6.10990221506206,9.96922032419153e-10,3.77281039280921e-09,"HTT","3064","huntingtin","GO:0000132","05016"
"ENSG00000100350",679.784373499712,0.697310046218781,0.114143056461361,6.10908861070169,1.00201686757115e-09,3.7913901269271e-09,"FOXRED2","80020","FAD dependent oxidoreductase domain containing 2","GO:0004497",NA
"ENSG00000067704",1791.0655371945,-0.608650494589563,0.0996317833185001,-6.10899930039238,1.00257767770056e-09,3.79281050441373e-09,"IARS2","55699","isoleucyl-tRNA synthetase 2, mitochondrial","GO:0000049","00290"
"ENSG00000137574",737.73201361679,-0.807493841607181,0.132191013353414,-6.10853810045574,1.00547858532093e-09,3.80308144651249e-09,"TGS1","96764","trimethylguanosine synthase 1","GO:0000387","03013"
"ENSG00000248275",226.957860261724,1.02470766504881,0.167803625878753,6.10658833909357,1.01783311756994e-09,3.84909898685398e-09,"TRIM52-AS1","100507602","TRIM52 antisense RNA 1",NA,NA
"ENSG00000228140",51.3129336513241,2.47744252825757,0.405719592425333,6.10629255897596,1.01972019290949e-09,3.85552246690638e-09,"LOC124903852","124903852","uncharacterized LOC124903852",NA,NA
"ENSG00000206052",202.547258014707,1.17346681631135,0.192185018086299,6.10592244908715,1.02208629744121e-09,3.86375442878578e-09,"DOK6","220164","docking protein 6","GO:0005515",NA
"ENSG00000279398",28.4340673081893,5.64214932378571,0.924061453963627,6.1058161224933,1.02276703037751e-09,3.86561337885662e-09,NA,NA,NA,NA,NA
"ENSG00000290897",36.6692577102472,2.65806448964881,0.435375663978894,6.10522063947437,1.02658766012264e-09,3.87933689041354e-09,NA,NA,NA,NA,NA
"ENSG00000139343",661.308440685076,-0.861346707689929,0.141089525345666,-6.10496566332369,1.02822784361967e-09,3.88481724071674e-09,"SNRPF","6636","small nuclear ribonucleoprotein polypeptide F","GO:0000387","03040"
"ENSG00000198690",1034.78797252591,0.574924219176359,0.0941739426472424,6.10491822913176,1.02853325502013e-09,3.8852535053438e-09,"FAN1","22909","FANCD2 and FANCI associated nuclease 1","GO:0000287",NA
"ENSG00000173681",492.748401487502,0.737574879398142,0.120856780159402,6.10288374740194,1.04171612434524e-09,3.93432483816134e-09,"BCLAF3","256643","BCLAF1 and THRAP3 family member 3","GO:0003677",NA
"ENSG00000204065",27.4940101800115,-3.420624471489,0.560524429299884,-6.10254306982032,1.04393966414039e-09,3.9419947997031e-09,"TCEAL5","340543","transcription elongation factor A like 5","GO:0005515",NA
"ENSG00000198355",589.485642035751,-0.893036573239853,0.146346459711198,-6.10220824611802,1.04612950564879e-09,3.94953470617314e-09,"PIM3","415116","Pim-3 proto-oncogene, serine/threonine kinase","GO:0000166",NA
"ENSG00000259439",1965.43489367686,4.0385551628429,0.661825008339101,6.10214952888824,1.04651399423676e-09,3.9502571972897e-09,"LINC01833","107985879","long intergenic non-protein coding RNA 1833","GO:0010468",NA
"ENSG00000171865",643.629457124448,-0.79965034613524,0.131069491422729,-6.10096474362737,1.05430163845757e-09,3.97891882189107e-09,"RNASEH1","246243","ribonuclease H1","GO:0000287","03030"
"ENSG00000134369",1477.14412945708,-0.722628684347336,0.118456160581596,-6.10038921402967,1.058104982008e-09,3.99253595406265e-09,"NAV1","89796","neuron navigator 1","GO:0001578",NA
"ENSG00000309573",22.1381653911636,-4.62631155374898,0.758411930951108,-6.09999838471321,1.06069537131178e-09,4.00157208044679e-09,NA,NA,NA,NA,NA
"ENSG00000100296",857.521639424109,-0.673464813483313,0.110420858357405,-6.09907243524113,1.06685720282716e-09,4.02407598816697e-09,"THOC5","8563","THO complex subunit 5","GO:0000346","03013"
"ENSG00000213123",89.4167638473961,1.61477278242724,0.26476026258508,6.09899977685792,1.06734219005483e-09,4.02516307108618e-09,"DYNLT2B","255758","dynein light chain Tctex-type 2B","GO:0000922",NA
"ENSG00000196459",393.806792910864,-0.89244919605192,0.14635950396966,-6.09765113878031,1.076383334678e-09,4.05851080384121e-09,"TRAPPC2","6399","trafficking protein particle complex subunit 2","GO:0001501",NA
"ENSG00000309228",32.6504747907055,-7.69042022139774,1.26125054111388,-6.09745642971612,1.07769479944137e-09,4.06270680474994e-09,NA,NA,NA,NA,NA
